penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
10938,28015,Casual staff employees—Regular weekend workers—Overtime rates,2,Overtime on a public holiday,300,AD,114.48,false,BR101981,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:31+00:00
10938,28015,Casual staff employees—Regular weekend workers—Overtime rates,2,Overtime on a public holiday,300,AD,107.7,false,BR101993,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:33+00:00
10892,28000,Full-time and part-time production and engineering employees—Regular weekend workers—Overtime rates,2,Overtime on a public holiday,300,AD,84.66,false,BR89758,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:25+00:00
10912,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,2,Overtime on a public holiday,300,AD,91.59,false,BR101981,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:24+00:00
10892,28000,Full-time and part-time production and engineering employees—Regular weekend workers—Overtime rates,2,Overtime on a public holiday,300,AD,84.66,false,BR89759,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:25+00:00
10912,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,2,Overtime on a public holiday,300,AD,86.16,false,BR101993,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:24+00:00
10890,27999,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Public holiday,2,Permanent night shift,350,AD,98.77,false,BR89758,2023-07-01,2024-06-30,8,2023,2025-05-06T05:36:24+00:00
1807,21665,"Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Monday to Friday
",2,Permanent night shift,225,AD,63.5,false,BR89758,2023-07-01,2024-06-30,6,2023,2025-05-06T05:39:49+00:00
1818,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,2,Permanent night shift,125,AD,35.9,false,BR101993,2023-07-01,2024-06-30,9,2023,2025-05-06T05:37:47+00:00
1839,21671,Casual staff employees—shiftwork—Monday to Friday,2,Permanent night shift,125,AD,47.7,false,BR101981,2023-07-01,2024-06-30,9,2023,2025-05-06T05:37:59+00:00
10881,27997,Full-time and part-time production and engineering employees—shiftwork—Public holiday,2,Permanent night shift,350,AD,98.77,false,BR89758,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:20+00:00
10921,28009,Casual staff employees—shiftwork—Public holiday,2,Permanent night shift,350,AD,125.65,false,BR101993,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:24+00:00
10936,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,2,Permanent night shift,350,AD,133.56,false,BR101981,2023-07-01,2024-06-30,7,2023,2025-05-06T05:36:29+00:00
1818,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,2,Permanent night shift,125,AD,38.16,false,BR101981,2023-07-01,2024-06-30,9,2023,2025-05-06T05:37:46+00:00
10890,27999,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Public holiday,2,Permanent night shift,350,AD,98.77,false,BR89759,2023-07-01,2024-06-30,8,2023,2025-05-06T05:36:24+00:00
10927,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,2,Permanent night shift,225,AD,80.78,false,BR101993,2023-07-01,2024-06-30,7,2023,2025-05-06T05:36:31+00:00
1839,21671,Casual staff employees—shiftwork—Monday to Friday,2,Permanent night shift,125,AD,44.88,false,BR101993,2023-07-01,2024-06-30,9,2023,2025-05-06T05:38:00+00:00
1797,21663,Full-time and part-time production and engineering employees—shiftwork—Monday to Friday,2,Permanent night shift,125,AD,35.28,false,BR89758,2023-07-01,2024-06-30,8,2023,2025-05-06T05:39:53+00:00
10910,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,2,Permanent night shift,350,AD,100.52,false,BR101993,2023-07-01,2024-06-30,7,2023,2025-05-06T05:36:21+00:00
10921,28009,Casual staff employees—shiftwork—Public holiday,2,Permanent night shift,350,AD,133.56,false,BR101981,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:23+00:00
1807,21665,"Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Monday to Friday
",2,Permanent night shift,225,AD,63.5,false,BR89759,2023-07-01,2024-06-30,6,2023,2025-05-06T05:39:49+00:00
1797,21663,Full-time and part-time production and engineering employees—shiftwork—Monday to Friday,2,Permanent night shift,125,AD,35.28,false,BR89759,2023-07-01,2024-06-30,8,2023,2025-05-06T05:39:53+00:00
1828,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,2,Permanent night shift,225,AD,68.69,false,BR101981,2023-07-01,2024-06-30,6,2023,2025-05-06T05:37:48+00:00
10927,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,2,Permanent night shift,225,AD,85.86,false,BR101981,2023-07-01,2024-06-30,7,2023,2025-05-06T05:36:30+00:00
10901,28003,Full-time and part-time staff employees—shiftwork—Public holiday,2,Permanent night shift,350,AD,100.52,false,BR101993,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:24+00:00
10910,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,2,Permanent night shift,350,AD,106.86,false,BR101981,2023-07-01,2024-06-30,7,2023,2025-05-06T05:36:33+00:00
10936,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,2,Permanent night shift,350,AD,125.65,false,BR101993,2023-07-01,2024-06-30,7,2023,2025-05-06T05:36:30+00:00
1828,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,2,Permanent night shift,225,AD,64.62,false,BR101993,2023-07-01,2024-06-30,6,2023,2025-05-06T05:37:49+00:00
10901,28003,Full-time and part-time staff employees—shiftwork—Public holiday,2,Permanent night shift,350,AD,106.86,false,BR101981,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:22+00:00
10881,27997,Full-time and part-time production and engineering employees—shiftwork—Public holiday,2,Permanent night shift,350,AD,98.77,false,BR89759,2023-07-01,2024-06-30,6,2023,2025-05-06T05:36:20+00:00
10898,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Permanent night shift - Saturday -  After 4 hours,250,AD,71.8,false,BR101993,2023-07-01,2024-06-30,12,2023,2025-05-06T05:36:30+00:00
10898,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Permanent night shift - Saturday -  After 4 hours,250,AD,76.33,false,BR101981,2023-07-01,2024-06-30,12,2023,2025-05-06T05:36:29+00:00
10897,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Permanent night shift - Saturday -  First 4 hours,187.5,AD,57.24,false,BR101981,2023-07-01,2024-06-30,12,2023,2025-05-06T05:36:28+00:00
10897,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Permanent night shift - Saturday -  First 4 hours,187.5,AD,53.85,false,BR101993,2023-07-01,2024-06-30,12,2023,2025-05-06T05:36:29+00:00
10886,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,70.55,false,BR89758,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:22+00:00
10932,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,89.75,false,BR101993,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:23+00:00
10918,28008,Casual staff employees—shiftwork—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,89.75,false,BR101993,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:30+00:00
10886,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,70.55,false,BR89759,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:22+00:00
10918,28008,Casual staff employees—shiftwork—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,95.4,false,BR101981,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:29+00:00
10878,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,70.55,false,BR89758,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:33+00:00
10906,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,71.8,false,BR101993,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:28+00:00
10878,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,70.55,false,BR89759,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:33+00:00
10906,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,76.33,false,BR101981,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:28+00:00
10906,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - After 4 hours,250,AD,76.33,false,BR101981,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:28+00:00
10917,28008,Casual staff employees—shiftwork—Weekend,2,Permanent night shift - Saturday - First 4 hours,187.5,AD,71.55,false,BR101981,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:28+00:00
10905,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - First 4 hours,237.5,AD,68.21,false,BR101993,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:28+00:00
10931,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,2,Permanent night shift - Saturday - First 4 hours,237.5,AD,90.63,false,BR101981,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:24+00:00
10885,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - First 4 hours,237.5,AD,67.02,false,BR89758,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:21+00:00
10877,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Permanent night shift - Saturday - First 4 hours,187.5,AD,52.91,false,BR89758,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:33+00:00
10877,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Permanent night shift - Saturday - First 4 hours,187.5,AD,52.91,false,BR89759,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:33+00:00
10905,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - First 4 hours,237.5,AD,72.51,false,BR101981,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:27+00:00
10885,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Saturday - First 4 hours,237.5,AD,67.02,false,BR89759,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:21+00:00
10917,28008,Casual staff employees—shiftwork—Weekend,2,Permanent night shift - Saturday - First 4 hours,187.5,AD,67.31,false,BR101993,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:29+00:00
10931,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,2,Permanent night shift - Saturday - First 4 hours,237.5,AD,85.26,false,BR101993,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:25+00:00
10899,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Permanent night shift - Sunday,250,AD,76.33,false,BR101981,2023-07-01,2024-06-30,12,2023,2025-05-06T05:36:30+00:00
10919,28008,Casual staff employees—shiftwork—Weekend,2,Permanent night shift - Sunday,250,AD,95.4,false,BR101981,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:31+00:00
10919,28008,Casual staff employees—shiftwork—Weekend,2,Permanent night shift - Sunday,250,AD,89.75,false,BR101993,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:31+00:00
10933,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,2,Permanent night shift - Sunday,250,AD,89.75,false,BR101993,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:27+00:00
10907,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Sunday,250,AD,71.8,false,BR101993,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:31+00:00
10899,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Permanent night shift - Sunday,250,AD,71.8,false,BR101993,2023-07-01,2024-06-30,12,2023,2025-05-06T05:36:20+00:00
10933,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,2,Permanent night shift - Sunday,250,AD,95.4,false,BR101981,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:26+00:00
10879,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Permanent night shift - Sunday,250,AD,70.55,false,BR89758,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:19+00:00
10907,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Sunday,250,AD,76.33,false,BR101981,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:29+00:00
10879,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Permanent night shift - Sunday,250,AD,70.55,false,BR89759,2023-07-01,2024-06-30,11,2023,2025-05-06T05:36:20+00:00
10887,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Sunday,250,AD,70.55,false,BR89759,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:23+00:00
10887,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Permanent night shift - Sunday,250,AD,70.55,false,BR89758,2023-07-01,2024-06-30,13,2023,2025-05-06T05:36:23+00:00
1793,21662,Full-time and part-time production and engineering employees—ordinary and penalty rates,2,Public holiday,300,AD,84.66,false,BR89758,2023-07-01,2024-06-30,15,2023,2025-05-06T05:39:52+00:00
1814,21666,Full-time and part-time staff employees—ordinary and penalty rates,2,Public holiday,300,AD,91.59,false,BR101981,2023-07-01,2024-06-30,10,2023,2025-05-06T05:37:58+00:00
1804,21664,"Full-time and part-time production and engineering employees other than 6 day roster and 7 day roster employees—overtime rates

",2,Public holiday,300,AD,84.66,false,BR89759,2023-07-01,2024-06-30,9,2023,2025-05-06T05:39:44+00:00
10925,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,2,Public holiday,300,AD,114.48,false,BR101981,2023-07-01,2024-06-30,9,2023,2025-05-06T05:36:28+00:00
1825,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,2,Public holiday,300,AD,86.16,false,BR101993,2023-07-01,2024-06-30,9,2023,2025-05-06T05:37:53+00:00
1814,21666,Full-time and part-time staff employees—ordinary and penalty rates,2,Public holiday,300,AD,86.16,false,BR101993,2023-07-01,2024-06-30,10,2023,2025-05-06T05:37:59+00:00
1793,21662,Full-time and part-time production and engineering employees—ordinary and penalty rates,2,Public holiday,300,AD,84.66,false,BR89759,2023-07-01,2024-06-30,15,2023,2025-05-06T05:39:52+00:00
1804,21664,"Full-time and part-time production and engineering employees other than 6 day roster and 7 day roster employees—overtime rates

",2,Public holiday,300,AD,84.66,false,BR89758,2023-07-01,2024-06-30,9,2023,2025-05-06T05:39:44+00:00
